NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Alysa Shin,October 2009, This place is awesome! I want my money back. I wish I could have stayed longer. But seriously tell all your friends! But the owner was cool. NO INDOOR PLUMBING!! I do not regret anything! My partner and I always wanted to visit. We had so much fun! And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,85
Joe Buono,March 2017, I came here for my honemoon. We had so much fun! I wish I could have stayed longer. But seriously tell all your friends! And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,85
Deb Johnson,September 2018, I came here for my honemoon. Very much worth it. The town was very cute. The torcher chamber was a bit too much. My partner and I always wanted to visit. We had so much fun! The place smelled very bad! Why didn't I find this place sooner? I want my money back. You can tell the owner really likes bears. I wish I could have stayed longer. It was quite a drive from the airport. This place is awesome! But seriously tell all your friends! And I would do it again! But the owner was cool. I do not regret anything! The owner has the best style. BEST TRIP EVER! The view form the back porch was to die for. BE WARNED! The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,85
Connor Wilson,December 2017, The place smelled very bad! But the owner was cool. The torcher chamber was a bit too much. The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,85
Elene Mikaberidze,December 2010, BE WARNED! The town was very cute. But seriously tell all your friends! This place is awesome! BEST TRIP EVER! You can tell the owner really likes bears. But the owner was cool. I wish I could have stayed longer. My partner and I always wanted to visit. Very much worth it. It was quite a drive from the airport. I want my money back. The place smelled very bad! The view form the back porch was to die for. We had so much fun! I came here for my honemoon. The owner wouldn't let me bring my pet bear. The torcher chamber was a bit too much. Why didn't I find this place sooner? NO INDOOR PLUMBING!! And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,85
Ben Rasmussen,December 2009, BE WARNED! The owner has the best style. The place smelled very bad! The town was very cute. You can tell the owner really likes bears. Very much worth it. I want my money back. This place is awesome! BEST TRIP EVER! But seriously tell all your friends! My partner and I always wanted to visit. Why didn't I find this place sooner? I came here for my honemoon. I wish I could have stayed longer. The owner wouldn't let me bring my pet bear. We had so much fun! And I would do it again! The torcher chamber was a bit too much. The view form the back porch was to die for. NO INDOOR PLUMBING!! I do not regret anything! But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,85
John Kelly,March 2016, I came here for my honemoon. I wish I could have stayed longer. The place smelled very bad! And I would do it again! BE WARNED! BEST TRIP EVER! The owner has the best style. I want my money back. But the owner was cool. I do not regret anything! The owner wouldn't let me bring my pet bear. NO INDOOR PLUMBING!! Why didn't I find this place sooner? You can tell the owner really likes bears. Very much worth it. The view form the back porch was to die for. It was quite a drive from the airport. The torcher chamber was a bit too much. My partner and I always wanted to visit. The town was very cute. But seriously tell all your friends! This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,85
Matthew Morgan,November 2008, The owner has the best style. It was quite a drive from the airport. BEST TRIP EVER! You can tell the owner really likes bears. The torcher chamber was a bit too much. Why didn't I find this place sooner? But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,85
Genaro Salinas,July 2014, BEST TRIP EVER! You can tell the owner really likes bears. The owner wouldn't let me bring my pet bear. The place smelled very bad! But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,85
Quentin McMillian,November 2018, But seriously tell all your friends! NO INDOOR PLUMBING!! You can tell the owner really likes bears. But the owner was cool. The place smelled very bad! I came here for my honemoon. The town was very cute. Why didn't I find this place sooner? I do not regret anything! I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,86
Sam Goldie,September 2013, And I would do it again! This place is awesome! I wish I could have stayed longer. The place smelled very bad! We had so much fun! NO INDOOR PLUMBING!! But the owner was cool. But seriously tell all your friends! My partner and I always wanted to visit. The town was very cute. I do not regret anything! The torcher chamber was a bit too much. The view form the back porch was to die for. Why didn't I find this place sooner? Very much worth it. BEST TRIP EVER! I came here for my honemoon. You can tell the owner really likes bears. I want my money back.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,86
Ben Rasmussen,June 2017, This place is awesome! The town was very cute. But the owner was cool. I do not regret anything! The owner has the best style. The torcher chamber was a bit too much. BEST TRIP EVER! I wish I could have stayed longer. I came here for my honemoon. And I would do it again! The place smelled very bad! BE WARNED! My partner and I always wanted to visit. NO INDOOR PLUMBING!! Very much worth it. Why didn't I find this place sooner? You can tell the owner really likes bears. It was quite a drive from the airport. I want my money back. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,86
Mitch McDermott,April 2017, The owner has the best style. But seriously tell all your friends! BEST TRIP EVER! You can tell the owner really likes bears. I came here for my honemoon. I wish I could have stayed longer. BE WARNED! The owner wouldn't let me bring my pet bear. This place is awesome! It was quite a drive from the airport. I want my money back. We had so much fun! Why didn't I find this place sooner? The torcher chamber was a bit too much. The view form the back porch was to die for. And I would do it again! The town was very cute. NO INDOOR PLUMBING!! My partner and I always wanted to visit. I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,86
John Kelly,April 2009, I came here for my honemoon. BE WARNED! It was quite a drive from the airport. I do not regret anything! We had so much fun! Very much worth it. My partner and I always wanted to visit. NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. This place is awesome! I wish I could have stayed longer. The place smelled very bad! I want my money back. And I would do it again! You can tell the owner really likes bears. But seriously tell all your friends! Why didn't I find this place sooner? The owner has the best style. But the owner was cool. The view form the back porch was to die for. The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,87
Daniel Lee,January 2014, BEST TRIP EVER! It was quite a drive from the airport. I wish I could have stayed longer. But the owner was cool. NO INDOOR PLUMBING!! Very much worth it. The torcher chamber was a bit too much. We had so much fun! But seriously tell all your friends! The owner has the best style. BE WARNED! I came here for my honemoon. You can tell the owner really likes bears. The place smelled very bad! I want my money back. The view form the back porch was to die for. The town was very cute. The owner wouldn't let me bring my pet bear. This place is awesome! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,87
Sam Goldie,September 2017, BE WARNED! The owner wouldn't let me bring my pet bear. I want my money back. I do not regret anything! I wish I could have stayed longer. But the owner was cool. But seriously tell all your friends! This place is awesome! Why didn't I find this place sooner? It was quite a drive from the airport. You can tell the owner really likes bears. Very much worth it. I came here for my honemoon. The place smelled very bad! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,87
Mukhtar Bahadory,January 2017, BEST TRIP EVER! The owner wouldn't let me bring my pet bear. We had so much fun! I came here for my honemoon. I wish I could have stayed longer. Why didn't I find this place sooner? The owner has the best style. BE WARNED! I do not regret anything! It was quite a drive from the airport. I want my money back. You can tell the owner really likes bears. Very much worth it. The place smelled very bad! The torcher chamber was a bit too much. The view form the back porch was to die for. My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,87
Michael Chen,January 2013, Very much worth it. The view form the back porch was to die for. But the owner was cool. This place is awesome! NO INDOOR PLUMBING!! And I would do it again! My partner and I always wanted to visit. The town was very cute. The owner wouldn't let me bring my pet bear. BE WARNED! I came here for my honemoon. Why didn't I find this place sooner? I want my money back. It was quite a drive from the airport. But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,87
